,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
SEI/USDT,SEI/USDT,1709579702042,2024-03-04T19:15:02.042Z,0.8618,0.7697,0.7994,324.9,0.8029,137.9,0.8050667178078986,0.829,0.8005,0.8005,,-0.0285,-3.44,0.81475,2967468.6,2389010.206,"{'symbol': 'SEI_USDT', 'last_price': '0.8005', 'quote_volume_24h': '2389010.2060', 'base_volume_24h': '2967468.6', 'high_24h': '0.8618', 'low_24h': '0.7697', 'open_24h': '0.8290', 'close_24h': '0.8005', 'best_ask': '0.8029', 'best_ask_size': '137.9', 'best_bid': '0.7994', 'best_bid_size': '324.9', 'fluctuation': '-0.0344', 'url': 'https://www.bitmart.com/trade?symbol=SEI_USDT', 'timestamp': '1709579702042'}"
LPT/USDT,LPT/USDT,1709579673825,2024-03-04T19:14:33.825Z,14.46,13.45,13.928,2.18,13.9629,10.0,14.02910775531261,14.2922,13.9232,13.9232,,-0.369,-2.58,14.1077,6280.34,88107.5666,"{'symbol': 'LPT_USDT', 'last_price': '13.9232', 'quote_volume_24h': '88107.5666', 'base_volume_24h': '6280.34', 'high_24h': '14.4600', 'low_24h': '13.4500', 'open_24h': '14.2922', 'close_24h': '13.9232', 'best_ask': '13.9629', 'best_ask_size': '10.00', 'best_bid': '13.9280', 'best_bid_size': '2.18', 'fluctuation': '-0.0258', 'url': 'https://www.bitmart.com/trade?symbol=LPT_USDT', 'timestamp': '1709579673825'}"
$UNIX/USDT,$UNIX/USDT,1709566771092,2024-03-04T15:39:31.092Z,0.02476999,0.02240113,0.02336903,1381.17,0.02476861,5277.45,0.02316662210351993,0.02240118,0.02369132,0.02369132,,0.00129014,5.76,0.02304625,148363.7,3437.08577178,"{'symbol': '$UNIX_USDT', 'last_price': '0.02369132', 'quote_volume_24h': '3437.08577178', 'base_volume_24h': '148363.70', 'high_24h': '0.02476999', 'low_24h': '0.02240113', 'open_24h': '0.02240118', 'close_24h': '0.02369132', 'best_ask': '0.02476861', 'best_ask_size': '5277.45', 'best_bid': '0.02336903', 'best_bid_size': '1381.17', 'fluctuation': '+0.0576', 'url': 'https://www.bitmart.com/trade?symbol=$UNIX_USDT', 'timestamp': '1709566771092'}"
WBTC/USDT,WBTC/USDT,1709579673735,2024-03-04T19:14:33.735Z,67365.61,62419.33,66201.29,0.00406,66536.04,0.00127,64320.914905989535,62715.37,66307.08,66307.08,,3591.71,5.73,64511.225,1.0318,66366.32,"{'symbol': 'WBTC_USDT', 'last_price': '66307.08', 'quote_volume_24h': '66366.32', 'base_volume_24h': '1.03180', 'high_24h': '67365.61', 'low_24h': '62419.33', 'open_24h': '62715.37', 'close_24h': '66307.08', 'best_ask': '66536.04', 'best_ask_size': '0.00127', 'best_bid': '66201.29', 'best_bid_size': '0.00406', 'fluctuation': '+0.0573', 'url': 'https://www.bitmart.com/trade?symbol=WBTC_USDT', 'timestamp': '1709579673735'}"
NEI/USDT,NEI/USDT,1709579690366,2024-03-04T19:14:50.366Z,0.01546,0.01218,0.0126,688.1,0.01318,510.3,0.013059599915033356,0.01341,0.01289,0.01289,,-0.00052,-3.88,0.01315,308372311.6,4027219.01437,"{'symbol': 'NEI_USDT', 'last_price': '0.01289', 'quote_volume_24h': '4027219.01437', 'base_volume_24h': '308372311.6', 'high_24h': '0.01546', 'low_24h': '0.01218', 'open_24h': '0.01341', 'close_24h': '0.01289', 'best_ask': '0.01318', 'best_ask_size': '510.3', 'best_bid': '0.01260', 'best_bid_size': '688.1', 'fluctuation': '-0.0388', 'url': 'https://www.bitmart.com/trade?symbol=NEI_USDT', 'timestamp': '1709579690366'}"
BOZO/USDT,BOZO/USDT,1709579700837,2024-03-04T19:15:00.837Z,1.176e-07,7.631e-08,1.074e-07,83627579.0,1.0796e-07,83364209.0,9.2025752276e-08,7.669e-08,1.0792e-07,1.0792e-07,,3.123e-08,40.72,9.2305e-08,569846176184.0,52440.5230449439,"{'symbol': 'BOZO_USDT', 'last_price': '0.00000010792', 'quote_volume_24h': '52440.52304494390', 'base_volume_24h': '569846176184', 'high_24h': '0.00000011760', 'low_24h': '0.00000007631', 'open_24h': '0.00000007669', 'close_24h': '0.00000010792', 'best_ask': '0.00000010796', 'best_ask_size': '83364209', 'best_bid': '0.00000010740', 'best_bid_size': '83627579', 'fluctuation': '+0.4072', 'url': 'https://www.bitmart.com/trade?symbol=BOZO_USDT', 'timestamp': '1709579700837'}"
SPELL/USDT,SPELL/USDT,1709579701790,2024-03-04T19:15:01.790Z,0.0015713,0.0014304,0.0015699,12739.7,0.0015801,16387.4,0.001499435049363897,0.0015197,0.0015713,0.0015713,,5.16e-05,3.4,0.0015455,402688581.2,603805.3726299,"{'symbol': 'SPELL_USDT', 'last_price': '0.0015713', 'quote_volume_24h': '603805.3726299', 'base_volume_24h': '402688581.2', 'high_24h': '0.0015713', 'low_24h': '0.0014304', 'open_24h': '0.0015197', 'close_24h': '0.0015713', 'best_ask': '0.0015801', 'best_ask_size': '16387.4', 'best_bid': '0.0015699', 'best_bid_size': '12739.7', 'fluctuation': '+0.0340', 'url': 'https://www.bitmart.com/trade?symbol=SPELL_USDT', 'timestamp': '1709579701790'}"
XLN/USDT,XLN/USDT,1709576591419,2024-03-04T18:23:11.419Z,0.00085,0.0006,0.00069,9786.0,0.0008,40949.0,0.000686753962038292,0.0008,0.0006,0.0006,,-0.0002,-25.0,0.0007,1570530.0,1078.5677,"{'symbol': 'XLN_USDT', 'last_price': '0.00060', 'quote_volume_24h': '1078.56770', 'base_volume_24h': '1570530', 'high_24h': '0.00085', 'low_24h': '0.00060', 'open_24h': '0.00080', 'close_24h': '0.00060', 'best_ask': '0.00080', 'best_ask_size': '40949', 'best_bid': '0.00069', 'best_bid_size': '9786', 'fluctuation': '-0.2500', 'url': 'https://www.bitmart.com/trade?symbol=XLN_USDT', 'timestamp': '1709576591419'}"
MNTC/USDT,MNTC/USDT,1709576930657,2024-03-04T18:28:50.657Z,0.6913,0.6593,0.6593,70.3,0.6755,8.7,0.6599978800239622,0.6913,0.6593,0.6593,,-0.032,-4.63,0.6753,377928.8,249432.2068,"{'symbol': 'MNTC_USDT', 'last_price': '0.6593', 'quote_volume_24h': '249432.2068', 'base_volume_24h': '377928.8', 'high_24h': '0.6913', 'low_24h': '0.6593', 'open_24h': '0.6913', 'close_24h': '0.6593', 'best_ask': '0.6755', 'best_ask_size': '8.7', 'best_bid': '0.6593', 'best_bid_size': '70.3', 'fluctuation': '-0.0463', 'url': 'https://www.bitmart.com/trade?symbol=MNTC_USDT', 'timestamp': '1709576930657'}"
OPTIMUS/USDT,OPTIMUS/USDT,1709579701679,2024-03-04T19:15:01.679Z,0.5,0.33104,0.478,0.63,0.48695,15.01,0.4126269634345883,0.34704,0.48695,0.48695,,0.13991,40.32,0.416995,122451.24,50526.68333,"{'symbol': 'OPTIMUS_USDT', 'last_price': '0.48695', 'quote_volume_24h': '50526.68333', 'base_volume_24h': '122451.24', 'high_24h': '0.50000', 'low_24h': '0.33104', 'open_24h': '0.34704', 'close_24h': '0.48695', 'best_ask': '0.48695', 'best_ask_size': '15.01', 'best_bid': '0.47800', 'best_bid_size': '0.63', 'fluctuation': '+0.4032', 'url': 'https://www.bitmart.com/trade?symbol=OPTIMUS_USDT', 'timestamp': '1709579701679'}"
NMR/USDT,NMR/USDT,1709579698266,2024-03-04T19:14:58.266Z,35.63,32.96,34.55,6.0,34.78,12.0,34.485428604149924,35.2,34.6,34.6,,-0.6,-1.7,34.9,21305.44,734727.23,"{'symbol': 'NMR_USDT', 'last_price': '34.60', 'quote_volume_24h': '734727.23', 'base_volume_24h': '21305.44', 'high_24h': '35.63', 'low_24h': '32.96', 'open_24h': '35.20', 'close_24h': '34.60', 'best_ask': '34.78', 'best_ask_size': '12.00', 'best_bid': '34.55', 'best_bid_size': '6.00', 'fluctuation': '-0.0170', 'url': 'https://www.bitmart.com/trade?symbol=NMR_USDT', 'timestamp': '1709579698266'}"
BITCI/USDT,BITCI/USDT,1709575040020,2024-03-04T17:57:20.020Z,0.0015342,0.00144733,0.00153473,21671.0,0.00156,1467.0,0.00149759628905377,0.0015206,0.0015342,0.0015342,,1.36e-05,0.89,0.0015274,178984.0,268.0457742,"{'symbol': 'BITCI_USDT', 'last_price': '0.00153420', 'quote_volume_24h': '268.04577420', 'base_volume_24h': '178984', 'high_24h': '0.00153420', 'low_24h': '0.00144733', 'open_24h': '0.00152060', 'close_24h': '0.00153420', 'best_ask': '0.00156000', 'best_ask_size': '1467', 'best_bid': '0.00153473', 'best_bid_size': '21671', 'fluctuation': '+0.0089', 'url': 'https://www.bitmart.com/trade?symbol=BITCI_USDT', 'timestamp': '1709575040020'}"
QTUM/BTC,QTUM/BTC,1709579678323,2024-03-04T19:14:38.323Z,9.48536e-05,6.54997e-05,7.95905e-05,23.17,7.99095e-05,36.083,7.9615566798472e-05,6.63e-05,7.96001e-05,7.96001e-05,,1.33001e-05,20.06,7.295005e-05,36941.578,2.9411246709,"{'symbol': 'QTUM_BTC', 'last_price': '0.0000796001', 'quote_volume_24h': '2.9411246709', 'base_volume_24h': '36941.578', 'high_24h': '0.0000948536', 'low_24h': '0.0000654997', 'open_24h': '0.0000663000', 'close_24h': '0.0000796001', 'best_ask': '0.0000799095', 'best_ask_size': '36.083', 'best_bid': '0.0000795905', 'best_bid_size': '23.170', 'fluctuation': '+0.2006', 'url': 'https://www.bitmart.com/trade?symbol=QTUM_BTC', 'timestamp': '1709579678323'}"
L/USDT,L/USDT,1709577255919,2024-03-04T18:34:15.919Z,1.43e-06,9.507e-07,9.508e-07,52362137.0,1.3884e-06,21288913.0,1.19563474163e-06,1.0508e-06,9.507e-07,9.507e-07,,-1.001e-07,-9.53,1.00075e-06,340267392.0,406.8355153192,"{'symbol': 'L_USDT', 'last_price': '0.0000009507', 'quote_volume_24h': '406.8355153192', 'base_volume_24h': '340267392', 'high_24h': '0.0000014300', 'low_24h': '0.0000009507', 'open_24h': '0.0000010508', 'close_24h': '0.0000009507', 'best_ask': '0.0000013884', 'best_ask_size': '21288913', 'best_bid': '0.0000009508', 'best_bid_size': '52362137', 'fluctuation': '-0.0953', 'url': 'https://www.bitmart.com/trade?symbol=L_USDT', 'timestamp': '1709577255919'}"
RONIN/USDT,RONIN/USDT,1709579701505,2024-03-04T19:15:01.505Z,3.043,2.779,2.838,112.8,2.851,6.3,2.9216297804220073,2.965,2.846,2.846,,-0.119,-4.01,2.9055,1252101.8,3658177.907,"{'symbol': 'RONIN_USDT', 'last_price': '2.846', 'quote_volume_24h': '3658177.907', 'base_volume_24h': '1252101.8', 'high_24h': '3.043', 'low_24h': '2.779', 'open_24h': '2.965', 'close_24h': '2.846', 'best_ask': '2.851', 'best_ask_size': '6.3', 'best_bid': '2.838', 'best_bid_size': '112.8', 'fluctuation': '-0.0401', 'url': 'https://www.bitmart.com/trade?symbol=RONIN_USDT', 'timestamp': '1709579701505'}"
PRINT/USDT,PRINT/USDT,1709579695914,2024-03-04T19:14:55.914Z,0.000794,0.000604,0.000662,46711.0,0.000724,33249.0,0.00068097669686191,0.000701,0.000663,0.000663,,-3.8e-05,-5.42,0.000682,464129164.0,316061.145018,"{'symbol': 'PRINT_USDT', 'last_price': '0.000663', 'quote_volume_24h': '316061.145018', 'base_volume_24h': '464129164', 'high_24h': '0.000794', 'low_24h': '0.000604', 'open_24h': '0.000701', 'close_24h': '0.000663', 'best_ask': '0.000724', 'best_ask_size': '33249', 'best_bid': '0.000662', 'best_bid_size': '46711', 'fluctuation': '-0.0542', 'url': 'https://www.bitmart.com/trade?symbol=PRINT_USDT', 'timestamp': '1709579695914'}"
MAGASOL/USDT,MAGASOL/USDT,1709579645917,2024-03-04T19:14:05.917Z,1.500000001e-05,1e-11,2.31074e-09,9206316882.0,2.43713e-09,441154879155.0,1.962178093e-09,1e-11,2.43713e-09,2.43713e-09,,2.42713e-09,24271.3,1.223565e-09,41411437469840.0,81256.61543240969,"{'symbol': 'MAGASOL_USDT', 'last_price': '0.00000000243713', 'quote_volume_24h': '81256.61543240969124', 'base_volume_24h': '41411437469840', 'high_24h': '0.00001500000001', 'low_24h': '0.00000000001000', 'open_24h': '0.00000000001000', 'close_24h': '0.00000000243713', 'best_ask': '0.00000000243713', 'best_ask_size': '441154879155', 'best_bid': '0.00000000231074', 'best_bid_size': '9206316882', 'fluctuation': '+242.7130', 'url': 'https://www.bitmart.com/trade?symbol=MAGASOL_USDT', 'timestamp': '1709579645917'}"
DOGE/USDC,DOGE/USDC,1709579701452,2024-03-04T19:15:01.452Z,0.185376,0.145748,0.172559,1247.0,0.173605,955.0,0.16350976195665784,0.146664,0.172984,0.172984,,0.02632,17.95,0.159824,5351370.0,875001.234842,"{'symbol': 'DOGE_USDC', 'last_price': '0.172984', 'quote_volume_24h': '875001.234842', 'base_volume_24h': '5351370', 'high_24h': '0.185376', 'low_24h': '0.145748', 'open_24h': '0.146664', 'close_24h': '0.172984', 'best_ask': '0.173605', 'best_ask_size': '955', 'best_bid': '0.172559', 'best_bid_size': '1247', 'fluctuation': '+0.1795', 'url': 'https://www.bitmart.com/trade?symbol=DOGE_USDC', 'timestamp': '1709579701452'}"
DCB/USDT,DCB/USDT,1709579700857,2024-03-04T19:15:00.857Z,0.07688,0.068105,0.068103,543.0,0.06836,852.0,0.0729319888308762,0.073262,0.068105,0.068105,,-0.005157,-7.04,0.0706835,2311372.0,168572.956888,"{'symbol': 'DCB_USDT', 'last_price': '0.068105', 'quote_volume_24h': '168572.956888', 'base_volume_24h': '2311372', 'high_24h': '0.076880', 'low_24h': '0.068105', 'open_24h': '0.073262', 'close_24h': '0.068105', 'best_ask': '0.068360', 'best_ask_size': '852', 'best_bid': '0.068103', 'best_bid_size': '543', 'fluctuation': '-0.0704', 'url': 'https://www.bitmart.com/trade?symbol=DCB_USDT', 'timestamp': '1709579700857'}"
SNEK/USDT,SNEK/USDT,1709579678456,2024-03-04T19:14:38.456Z,0.002073,0.001701,0.001921,2639.0,0.001927,44126.0,0.001919003903253557,0.001709,0.001924,0.001924,,0.000215,12.58,0.0018165,93824804.0,180050.165098,"{'symbol': 'SNEK_USDT', 'last_price': '0.001924', 'quote_volume_24h': '180050.165098', 'base_volume_24h': '93824804', 'high_24h': '0.002073', 'low_24h': '0.001701', 'open_24h': '0.001709', 'close_24h': '0.001924', 'best_ask': '0.001927', 'best_ask_size': '44126', 'best_bid': '0.001921', 'best_bid_size': '2639', 'fluctuation': '+0.1258', 'url': 'https://www.bitmart.com/trade?symbol=SNEK_USDT', 'timestamp': '1709579678456'}"
USTC/USDT,USTC/USDT,1709579700451,2024-03-04T19:15:00.451Z,0.0382,0.03506,0.03615,2449.81,0.0363,1805.94,0.03689092239906202,0.03735,0.03624,0.03624,,-0.00111,-2.97,0.036795,66720235.02,2461371.01257,"{'symbol': 'USTC_USDT', 'last_price': '0.03624', 'quote_volume_24h': '2461371.01257', 'base_volume_24h': '66720235.02', 'high_24h': '0.03820', 'low_24h': '0.03506', 'open_24h': '0.03735', 'close_24h': '0.03624', 'best_ask': '0.03630', 'best_ask_size': '1805.94', 'best_bid': '0.03615', 'best_bid_size': '2449.81', 'fluctuation': '-0.0297', 'url': 'https://www.bitmart.com/trade?symbol=USTC_USDT', 'timestamp': '1709579700451'}"
FXY/USDT,FXY/USDT,1709579571491,2024-03-04T19:12:51.491Z,0.011737,0.011603,0.011666,712.0,0.011674,3207.0,0.011660278408198136,0.011641,0.01167,0.01167,,2.9e-05,0.25,0.0116555,4315594.9,50321.038031,"{'symbol': 'FXY_USDT', 'last_price': '0.011670', 'quote_volume_24h': '50321.038031', 'base_volume_24h': '4315594.90', 'high_24h': '0.011737', 'low_24h': '0.011603', 'open_24h': '0.011641', 'close_24h': '0.011670', 'best_ask': '0.011674', 'best_ask_size': '3207.00', 'best_bid': '0.011666', 'best_bid_size': '712.00', 'fluctuation': '+0.0025', 'url': 'https://www.bitmart.com/trade?symbol=FXY_USDT', 'timestamp': '1709579571491'}"
COQ/USDT,COQ/USDT,1709579699923,2024-03-04T19:14:59.923Z,3.213e-06,2.523e-06,2.689e-06,34338886.0,2.711e-06,4273768378.0,2.950516762681e-06,2.551e-06,2.7e-06,2.7e-06,,1.49e-07,5.84,2.6255e-06,3222184391674.0,9507109.060084615,"{'symbol': 'COQ_USDT', 'last_price': '0.000002700', 'quote_volume_24h': '9507109.060084614', 'base_volume_24h': '3222184391674', 'high_24h': '0.000003213', 'low_24h': '0.000002523', 'open_24h': '0.000002551', 'close_24h': '0.000002700', 'best_ask': '0.000002711', 'best_ask_size': '4273768378', 'best_bid': '0.000002689', 'best_bid_size': '34338886', 'fluctuation': '+0.0584', 'url': 'https://www.bitmart.com/trade?symbol=COQ_USDT', 'timestamp': '1709579699923'}"
PROTEO/USDT,PROTEO/USDT,1709579651142,2024-03-04T19:14:11.142Z,0.3659,0.3384,0.344,29.1,0.3478,128.6,0.34721794568960035,0.3485,0.3477,0.3477,,-0.0008,-0.23,0.3481,308198.8,107012.1542,"{'symbol': 'PROTEO_USDT', 'last_price': '0.3477', 'quote_volume_24h': '107012.1542', 'base_volume_24h': '308198.8', 'high_24h': '0.3659', 'low_24h': '0.3384', 'open_24h': '0.3485', 'close_24h': '0.3477', 'best_ask': '0.3478', 'best_ask_size': '128.6', 'best_bid': '0.3440', 'best_bid_size': '29.1', 'fluctuation': '-0.0023', 'url': 'https://www.bitmart.com/trade?symbol=PROTEO_USDT', 'timestamp': '1709579651142'}"
ETH/TUSD,ETH/TUSD,1709579696690,2024-03-04T19:14:56.690Z,3598.27,3438.87,3587.33,0.00696,3589.91,0.01576,3511.413526431373,3471.02,3589.22,3589.22,,118.2,3.41,3530.12,346.68952,1217370.27,"{'symbol': 'ETH_TUSD', 'last_price': '3589.22', 'quote_volume_24h': '1217370.27', 'base_volume_24h': '346.68952', 'high_24h': '3598.27', 'low_24h': '3438.87', 'open_24h': '3471.02', 'close_24h': '3589.22', 'best_ask': '3589.91', 'best_ask_size': '0.01576', 'best_bid': '3587.33', 'best_bid_size': '0.00696', 'fluctuation': '+0.0341', 'url': 'https://www.bitmart.com/trade?symbol=ETH_TUSD', 'timestamp': '1709579696690'}"
XOX/USDT,XOX/USDT,1709579700839,2024-03-04T19:15:00.839Z,0.082999,0.071,0.081934,268.94,0.0825,133.33,0.08173321275780741,0.079944,0.082237,0.082237,,0.002293,2.87,0.0810905,2049227.36,167489.935804,"{'symbol': 'XOX_USDT', 'last_price': '0.082237', 'quote_volume_24h': '167489.935804', 'base_volume_24h': '2049227.36', 'high_24h': '0.082999', 'low_24h': '0.071000', 'open_24h': '0.079944', 'close_24h': '0.082237', 'best_ask': '0.082500', 'best_ask_size': '133.33', 'best_bid': '0.081934', 'best_bid_size': '268.94', 'fluctuation': '+0.0287', 'url': 'https://www.bitmart.com/trade?symbol=XOX_USDT', 'timestamp': '1709579700839'}"
DERP/USDT,DERP/USDT,1709579700827,2024-03-04T19:15:00.827Z,3.861e-08,2.365e-08,3.513e-08,746061522.0,3.531e-08,725676423.0,2.5367828159e-08,2.371e-08,3.516e-08,3.516e-08,,1.145e-08,48.29,2.9435e-08,6348101977412.0,161037.56010283955,"{'symbol': 'DERP_USDT', 'last_price': '0.00000003516', 'quote_volume_24h': '161037.56010283954', 'base_volume_24h': '6348101977412', 'high_24h': '0.00000003861', 'low_24h': '0.00000002365', 'open_24h': '0.00000002371', 'close_24h': '0.00000003516', 'best_ask': '0.00000003531', 'best_ask_size': '725676423', 'best_bid': '0.00000003513', 'best_bid_size': '746061522', 'fluctuation': '+0.4829', 'url': 'https://www.bitmart.com/trade?symbol=DERP_USDT', 'timestamp': '1709579700827'}"
TLOS/USDT,TLOS/USDT,1709579660912,2024-03-04T19:14:20.912Z,0.5282,0.4978,0.505,58.7,0.5059,26.5,0.5071889800615919,0.5101,0.5057,0.5057,,-0.0044,-0.86,0.5079,209053.8,106029.7836,"{'symbol': 'TLOS_USDT', 'last_price': '0.5057', 'quote_volume_24h': '106029.7836', 'base_volume_24h': '209053.8', 'high_24h': '0.5282', 'low_24h': '0.4978', 'open_24h': '0.5101', 'close_24h': '0.5057', 'best_ask': '0.5059', 'best_ask_size': '26.5', 'best_bid': '0.5050', 'best_bid_size': '58.7', 'fluctuation': '-0.0086', 'url': 'https://www.bitmart.com/trade?symbol=TLOS_USDT', 'timestamp': '1709579660912'}"
EOS/USDC,EOS/USDC,1709579701308,2024-03-04T19:15:01.308Z,1.146676,1.056726,1.096302,59.4,1.107118,48.6,1.0979862094082338,1.076637,1.101063,1.101063,,0.024426,2.27,1.08885,1715089.2,1883144.289505,"{'symbol': 'EOS_USDC', 'last_price': '1.101063', 'quote_volume_24h': '1883144.289505', 'base_volume_24h': '1715089.2', 'high_24h': '1.146676', 'low_24h': '1.056726', 'open_24h': '1.076637', 'close_24h': '1.101063', 'best_ask': '1.107118', 'best_ask_size': '48.6', 'best_bid': '1.096302', 'best_bid_size': '59.4', 'fluctuation': '+0.0227', 'url': 'https://www.bitmart.com/trade?symbol=EOS_USDC', 'timestamp': '1709579701308'}"
OMI/USDT,OMI/USDT,1709578587066,2024-03-04T18:56:27.066Z,0.00102127,0.00088349,0.00102127,92243.0,0.00102381,30797.0,0.000943322107200517,0.00088349,0.00102127,0.00102127,,0.00013778,15.59,0.00095238,7668060.0,7233.45051734,"{'symbol': 'OMI_USDT', 'last_price': '0.00102127', 'quote_volume_24h': '7233.45051734', 'base_volume_24h': '7668060', 'high_24h': '0.00102127', 'low_24h': '0.00088349', 'open_24h': '0.00088349', 'close_24h': '0.00102127', 'best_ask': '0.00102381', 'best_ask_size': '30797', 'best_bid': '0.00102127', 'best_bid_size': '92243', 'fluctuation': '+0.1559', 'url': 'https://www.bitmart.com/trade?symbol=OMI_USDT', 'timestamp': '1709578587066'}"
$APP/USDT,$APP/USDT,1709563294584,2024-03-04T14:41:34.584Z,0.029254,0.028628,0.0275041,1729.0,0.0283419,232.0,0.028987174282855237,0.028628,0.029254,0.029254,,0.000626,2.19,0.028941,11992.0,347.614194,"{'symbol': '$APP_USDT', 'last_price': '0.0292540', 'quote_volume_24h': '347.6141940', 'base_volume_24h': '11992', 'high_24h': '0.0292540', 'low_24h': '0.0286280', 'open_24h': '0.0286280', 'close_24h': '0.0292540', 'best_ask': '0.0283419', 'best_ask_size': '232', 'best_bid': '0.0275041', 'best_bid_size': '1729', 'fluctuation': '+0.0219', 'url': 'https://www.bitmart.com/trade?symbol=$APP_USDT', 'timestamp': '1709563294584'}"
PUNCH/USDT,PUNCH/USDT,1709579701876,2024-03-04T19:15:01.876Z,0.00023428,0.00022,0.00023132,21614.61,0.00023145,21602.47,0.000231671759596483,0.00023213,0.00023138,0.00023138,,-7.5e-07,-0.32,0.000231755,160699395.58,37229.51174011,"{'symbol': 'PUNCH_USDT', 'last_price': '0.00023138', 'quote_volume_24h': '37229.51174011', 'base_volume_24h': '160699395.58', 'high_24h': '0.00023428', 'low_24h': '0.00022000', 'open_24h': '0.00023213', 'close_24h': '0.00023138', 'best_ask': '0.00023145', 'best_ask_size': '21602.47', 'best_bid': '0.00023132', 'best_bid_size': '21614.61', 'fluctuation': '-0.0032', 'url': 'https://www.bitmart.com/trade?symbol=PUNCH_USDT', 'timestamp': '1709579701876'}"
IDNA/USDT,IDNA/USDT,1709578867218,2024-03-04T19:01:07.218Z,0.033111,0.030115,0.031585,1260.08,0.03311,908.07,0.03192640474148058,0.032364,0.033111,0.033111,,0.000747,2.31,0.0327375,1550216.2,49492.829838,"{'symbol': 'IDNA_USDT', 'last_price': '0.033111', 'quote_volume_24h': '49492.829838', 'base_volume_24h': '1550216.20', 'high_24h': '0.033111', 'low_24h': '0.030115', 'open_24h': '0.032364', 'close_24h': '0.033111', 'best_ask': '0.033110', 'best_ask_size': '908.07', 'best_bid': '0.031585', 'best_bid_size': '1260.08', 'fluctuation': '+0.0231', 'url': 'https://www.bitmart.com/trade?symbol=IDNA_USDT', 'timestamp': '1709578867218'}"
CGO/USDT,CGO/USDT,1709579492436,2024-03-04T19:11:32.436Z,68.49,67.09,68.13,5.0,68.41,5.0,67.70683220351893,67.4,68.33,68.33,,0.93,1.38,67.865,262.58,17778.46,"{'symbol': 'CGO_USDT', 'last_price': '68.33', 'quote_volume_24h': '17778.46', 'base_volume_24h': '262.58', 'high_24h': '68.49', 'low_24h': '67.09', 'open_24h': '67.40', 'close_24h': '68.33', 'best_ask': '68.41', 'best_ask_size': '5.00', 'best_bid': '68.13', 'best_bid_size': '5.00', 'fluctuation': '+0.0138', 'url': 'https://www.bitmart.com/trade?symbol=CGO_USDT', 'timestamp': '1709579492436'}"
ALEX/USDT,ALEX/USDT,1709579694684,2024-03-04T19:14:54.684Z,0.44695,0.38198,0.40857,49.79,0.41029,39.21,0.41543519061510953,0.39267,0.4098,0.4098,,0.01713,4.36,0.401235,4990725.04,2073322.8083,"{'symbol': 'ALEX_USDT', 'last_price': '0.40980', 'quote_volume_24h': '2073322.80830', 'base_volume_24h': '4990725.04', 'high_24h': '0.44695', 'low_24h': '0.38198', 'open_24h': '0.39267', 'close_24h': '0.40980', 'best_ask': '0.41029', 'best_ask_size': '39.21', 'best_bid': '0.40857', 'best_bid_size': '49.79', 'fluctuation': '+0.0436', 'url': 'https://www.bitmart.com/trade?symbol=ALEX_USDT', 'timestamp': '1709579694684'}"
$KOL/USDT,$KOL/USDT,1709579675904,2024-03-04T19:14:35.904Z,0.04041,0.02668,0.03846,862.74,0.03866,258.7,0.0326433924990073,0.02816,0.03857,0.03857,,0.01041,36.97,0.033365,87276081.78,2848987.39332,"{'symbol': '$KOL_USDT', 'last_price': '0.03857', 'quote_volume_24h': '2848987.39332', 'base_volume_24h': '87276081.78', 'high_24h': '0.04041', 'low_24h': '0.02668', 'open_24h': '0.02816', 'close_24h': '0.03857', 'best_ask': '0.03866', 'best_ask_size': '258.70', 'best_bid': '0.03846', 'best_bid_size': '862.74', 'fluctuation': '+0.3697', 'url': 'https://www.bitmart.com/trade?symbol=$KOL_USDT', 'timestamp': '1709579675904'}"
BLACK/USDT,BLACK/USDT,1709579660474,2024-03-04T19:14:20.474Z,0.0068116,0.0043224,0.0043629,9309.0,0.004363,867.0,0.004429309759980031,0.0067422,0.0043624,0.0043624,,-0.0023798,-35.3,0.0055523,30256066.0,134013.4884324,"{'symbol': 'BLACK_USDT', 'last_price': '0.0043624', 'quote_volume_24h': '134013.4884324', 'base_volume_24h': '30256066', 'high_24h': '0.0068116', 'low_24h': '0.0043224', 'open_24h': '0.0067422', 'close_24h': '0.0043624', 'best_ask': '0.0043630', 'best_ask_size': '867', 'best_bid': '0.0043629', 'best_bid_size': '9309', 'fluctuation': '-0.3530', 'url': 'https://www.bitmart.com/trade?symbol=BLACK_USDT', 'timestamp': '1709579660474'}"
TRIAS/USDT,TRIAS/USDT,1709578680011,2024-03-04T18:58:00.011Z,19.49,16.0,15.50002,1.6,16.90238,0.6,17.47121668350795,16.2347,16.0,16.0,,-0.2347,-1.45,16.11735,3760.6,65702.25746,"{'symbol': 'TRIAS_USDT', 'last_price': '16.00000', 'quote_volume_24h': '65702.25746', 'base_volume_24h': '3760.6', 'high_24h': '19.49000', 'low_24h': '16.00000', 'open_24h': '16.23470', 'close_24h': '16.00000', 'best_ask': '16.90238', 'best_ask_size': '0.6', 'best_bid': '15.50002', 'best_bid_size': '1.6', 'fluctuation': '-0.0145', 'url': 'https://www.bitmart.com/trade?symbol=TRIAS_USDT', 'timestamp': '1709578680011'}"
